frame.time_relative,ip.src,ip.dst,tcp.srcport,tcp.dstport,udp.srcport,udp.dstport,ip.ttl,tcp.len,tcp.hdr_len,udp.length
142.727169000,5.196.64.200,192.168.1.6,443,47046,,,44,2896,32,
142.727216000,192.168.1.6,5.196.64.200,47046,443,,,64,0,32,
142.729462000,5.196.64.200,192.168.1.6,443,47046,,,44,2896,32,
142.729473000,192.168.1.6,5.196.64.200,47046,443,,,64,0,32,
142.732745000,5.196.64.200,192.168.1.6,443,47046,,,44,1448,32,
142.732910000,5.196.64.200,192.168.1.6,443,47046,,,44,1448,32,
142.732910000,5.196.64.200,192.168.1.6,443,47046,,,44,2896,32,
142.732934000,192.168.1.6,5.196.64.200,47046,443,,,64,0,32,
142.732973000,192.168.1.6,5.196.64.200,47046,443,,,64,0,32,
142.734322000,5.196.64.200,192.168.1.6,443,47046,,,44,1448,32,
142.738421000,5.196.64.200,192.168.1.6,443,47046,,,44,1448,32,
142.738437000,192.168.1.6,5.196.64.200,47046,443,,,64,474,32,
142.738505000,5.196.64.200,192.168.1.6,443,47046,,,44,1448,32,
142.765527000,5.196.64.200,192.168.1.6,443,47046,,,44,148,32,
142.765527000,5.196.64.200,192.168.1.6,443,47046,,,44,1448,32,
142.765544000,192.168.1.6,5.196.64.200,47046,443,,,64,0,44,
142.765637000,192.168.1.6,5.196.64.200,47046,443,,,64,0,32,
142.778329000,5.196.64.200,192.168.1.6,443,47046,,,44,2896,32,
142.778389000,192.168.1.6,5.196.64.200,47046,443,,,64,0,32,
142.780652000,5.196.64.200,192.168.1.6,443,47046,,,44,2896,32,
142.780663000,192.168.1.6,5.196.64.200,47046,443,,,64,0,32,
142.783893000,5.196.64.200,192.168.1.6,443,47046,,,44,2896,32,
142.783900000,192.168.1.6,5.196.64.200,47046,443,,,64,0,32,
142.783959000,5.196.64.200,192.168.1.6,443,47046,,,44,2896,32,
142.784011000,192.168.1.6,5.196.64.200,47046,443,,,64,0,32,
142.786747000,5.196.64.200,192.168.1.6,443,47046,,,44,1448,32,
142.789768000,5.196.64.200,192.168.1.6,443,47046,,,44,2896,32,
142.789779000,192.168.1.6,5.196.64.200,47046,443,,,64,565,32,
142.817145000,5.196.64.200,192.168.1.6,443,47046,,,44,2896,32,
142.817145000,5.196.64.200,192.168.1.6,443,47046,,,44,2896,32,
142.817179000,192.168.1.6,5.196.64.200,47046,443,,,64,0,32,
142.817311000,192.168.1.6,5.196.64.200,47046,443,,,64,0,32,
142.829494000,5.196.64.200,192.168.1.6,443,47046,,,44,2896,32,
142.829526000,192.168.1.6,5.196.64.200,47046,443,,,64,0,32,
142.832111000,5.196.64.200,192.168.1.6,443,47046,,,44,2896,32,
142.832149000,192.168.1.6,5.196.64.200,47046,443,,,64,0,32,
142.835013000,5.196.64.200,192.168.1.6,443,47046,,,44,1448,32,
142.835221000,5.196.64.200,192.168.1.6,443,47046,,,44,1448,32,
142.835221000,5.196.64.200,192.168.1.6,443,47046,,,44,2896,32,
142.835238000,192.168.1.6,5.196.64.200,47046,443,,,64,0,32,
142.835328000,192.168.1.6,5.196.64.200,47046,443,,,64,0,32,
142.840936000,5.196.64.200,192.168.1.6,443,47046,,,44,2896,32,
142.840963000,192.168.1.6,5.196.64.200,47046,443,,,64,474,32,
142.841049000,5.196.64.200,192.168.1.6,443,47046,,,44,1448,32,
142.868561000,5.196.64.200,192.168.1.6,443,47046,,,44,2896,32,
142.868561000,5.196.64.200,192.168.1.6,443,47046,,,44,934,32,
142.868561000,5.196.64.200,192.168.1.6,443,47046,,,44,1448,32,
142.868585000,192.168.1.6,5.196.64.200,47046,443,,,64,0,32,
142.868630000,192.168.1.6,5.196.64.200,47046,443,,,64,0,44,
142.868655000,192.168.1.6,5.196.64.200,47046,443,,,64,0,32,
142.880758000,5.196.64.200,192.168.1.6,443,47046,,,44,2896,32,
142.880767000,192.168.1.6,5.196.64.200,47046,443,,,64,0,32,
142.883538000,5.196.64.200,192.168.1.6,443,47046,,,44,2896,32,
142.883569000,192.168.1.6,5.196.64.200,47046,443,,,64,0,32,
142.886362000,5.196.64.200,192.168.1.6,443,47046,,,44,1448,32,
142.886403000,5.196.64.200,192.168.1.6,443,47046,,,44,1448,32,
142.886406000,192.168.1.6,5.196.64.200,47046,443,,,64,0,32,
142.886747000,5.196.64.200,192.168.1.6,443,47046,,,44,2896,32,
142.886753000,192.168.1.6,5.196.64.200,47046,443,,,64,0,32,
142.886878000,192.168.1.6,5.196.64.200,47046,443,,,64,1448,32,
142.892428000,5.196.64.200,192.168.1.6,443,47046,,,44,2896,32,
142.892441000,192.168.1.6,5.196.64.200,47046,443,,,64,662,32,
142.897213000,192.168.1.6,192.168.1.1,,,36194,53,64,,,40
142.897288000,192.168.1.6,192.168.1.1,,,36194,53,64,,,40
142.899261000,192.168.1.1,192.168.1.6,,,53,36194,64,,,136
142.903297000,192.168.1.1,192.168.1.6,,,53,36194,64,,,152
142.919613000,5.196.64.200,192.168.1.6,443,47046,,,44,1448,32,
142.919657000,5.196.64.200,192.168.1.6,443,47046,,,44,1448,32,
142.919664000,192.168.1.6,5.196.64.200,47046,443,,,64,0,32,
142.919739000,5.196.64.200,192.168.1.6,443,47046,,,44,2896,32,
142.919769000,192.168.1.6,5.196.64.200,47046,443,,,64,0,32,
142.920014000,5.196.64.200,192.168.1.6,443,47046,,,44,1448,32,
142.920084000,5.196.64.200,192.168.1.6,443,47046,,,44,1448,32,
142.920086000,192.168.1.6,5.196.64.200,47046,443,,,64,0,32,
142.931827000,5.196.64.200,192.168.1.6,443,47046,,,44,2896,32,
142.931846000,192.168.1.6,5.196.64.200,47046,443,,,64,0,32,
142.934718000,5.196.64.200,192.168.1.6,443,47046,,,44,609,32,
142.934724000,192.168.1.6,5.196.64.200,47046,443,,,64,0,44,
142.934821000,5.196.64.200,192.168.1.6,443,47046,,,44,1448,32,
142.934832000,192.168.1.6,5.196.64.200,47046,443,,,64,0,32,
142.937306000,5.196.64.200,192.168.1.6,443,47046,,,44,1448,32,
142.937518000,5.196.64.200,192.168.1.6,443,47046,,,44,1448,32,
142.937522000,192.168.1.6,5.196.64.200,47046,443,,,64,0,32,
142.937763000,5.196.64.200,192.168.1.6,443,47046,,,44,2896,32,
142.937795000,192.168.1.6,5.196.64.200,47046,443,,,64,0,32,
142.943736000,5.196.64.200,192.168.1.6,443,47046,,,44,1448,32,
142.943744000,192.168.1.6,5.196.64.200,47046,443,,,64,909,32,
142.943838000,5.196.64.200,192.168.1.6,443,47046,,,44,1448,32,
142.970757000,5.196.64.200,192.168.1.6,443,47046,,,44,2896,32,
142.970835000,192.168.1.6,5.196.64.200,47046,443,,,64,0,32,
142.970985000,5.196.64.200,192.168.1.6,443,47046,,,44,2896,32,
142.971020000,192.168.1.6,5.196.64.200,47046,443,,,64,0,32,
142.971093000,5.196.64.200,192.168.1.6,443,47046,,,44,2896,32,
142.971104000,192.168.1.6,5.196.64.200,47046,443,,,64,0,32,
142.982920000,5.196.64.200,192.168.1.6,443,47046,,,44,2896,32,
142.982932000,192.168.1.6,5.196.64.200,47046,443,,,64,0,32,
142.985691000,5.196.64.200,192.168.1.6,443,47046,,,44,1448,32,
142.988683000,5.196.64.200,192.168.1.6,443,47046,,,44,1448,32,
142.988694000,192.168.1.6,5.196.64.200,47046,443,,,64,0,32,
142.988781000,5.196.64.200,192.168.1.6,443,47046,,,44,1448,32,
142.988781000,5.196.64.200,192.168.1.6,443,47046,,,44,2896,32,
142.988813000,192.168.1.6,5.196.64.200,47046,443,,,64,0,32,
142.989856000,5.196.64.200,192.168.1.6,443,47046,,,44,1448,32,
142.995092000,5.196.64.200,192.168.1.6,443,47046,,,44,1448,32,
142.995105000,192.168.1.6,5.196.64.200,47046,443,,,64,395,32,
143.021860000,5.196.64.200,192.168.1.6,443,47046,,,44,2896,32,
143.021860000,5.196.64.200,192.168.1.6,443,47046,,,44,1448,32,
143.021917000,192.168.1.6,5.196.64.200,47046,443,,,64,0,32,
143.021964000,5.196.64.200,192.168.1.6,443,47046,,,44,1448,32,
143.022228000,5.196.64.200,192.168.1.6,443,47046,,,44,2896,32,
143.022240000,192.168.1.6,5.196.64.200,47046,443,,,64,0,32,
143.022327000,5.196.64.200,192.168.1.6,443,47046,,,44,2896,32,
143.022351000,192.168.1.6,5.196.64.200,47046,443,,,64,0,32,
143.034214000,5.196.64.200,192.168.1.6,443,47046,,,44,837,32,
143.040448000,5.196.64.200,192.168.1.6,443,47046,,,44,2896,32,
143.040448000,5.196.64.200,192.168.1.6,443,47046,,,44,2896,32,
143.040448000,5.196.64.200,192.168.1.6,443,47046,,,44,2896,32,
143.040562000,192.168.1.6,5.196.64.200,47046,443,,,64,0,32,
143.040797000,192.168.1.6,5.196.64.200,47046,443,,,64,0,32,
143.047626000,5.196.64.200,192.168.1.6,443,47046,,,44,2896,32,
143.047693000,192.168.1.6,5.196.64.200,47046,443,,,64,395,32,
143.073691000,5.196.64.200,192.168.1.6,443,47046,,,44,2896,32,
143.073691000,5.196.64.200,192.168.1.6,443,47046,,,44,2896,32,
143.073692000,5.196.64.200,192.168.1.6,443,47046,,,44,2896,32,
143.073692000,5.196.64.200,192.168.1.6,443,47046,,,44,2896,32,
143.073777000,192.168.1.6,5.196.64.200,47046,443,,,64,0,32,
143.074674000,192.168.1.6,5.196.64.200,47046,443,,,64,0,32,
143.091809000,5.196.64.200,192.168.1.6,443,47046,,,44,2896,32,
143.091842000,192.168.1.6,5.196.64.200,47046,443,,,64,0,32,
143.092184000,5.196.64.200,192.168.1.6,443,47046,,,44,2896,32,
143.092184000,5.196.64.200,192.168.1.6,443,47046,,,44,2896,32,
143.092335000,192.168.1.6,5.196.64.200,47046,443,,,64,0,32,
143.094791000,5.196.64.200,192.168.1.6,443,47046,,,44,1448,32,
143.099288000,5.196.64.200,192.168.1.6,443,47046,,,44,2896,32,
143.099308000,192.168.1.6,5.196.64.200,47046,443,,,64,474,32,
143.125455000,5.196.64.200,192.168.1.6,443,47046,,,44,2896,32,
143.125455000,5.196.64.200,192.168.1.6,443,47046,,,44,1448,32,
143.125516000,192.168.1.6,5.196.64.200,47046,443,,,64,0,32,
143.126007000,5.196.64.200,192.168.1.6,443,47046,,,44,1448,32,
143.126007000,5.196.64.200,192.168.1.6,443,47046,,,44,758,32,
143.126007000,5.196.64.200,192.168.1.6,443,47046,,,44,2896,32,
143.126008000,5.196.64.200,192.168.1.6,443,47046,,,44,2896,32,
143.126252000,192.168.1.6,5.196.64.200,47046,443,,,64,0,32,
143.143354000,5.196.64.200,192.168.1.6,443,47046,,,44,2896,32,
143.143355000,5.196.64.200,192.168.1.6,443,47046,,,44,2896,32,
143.143355000,5.196.64.200,192.168.1.6,443,47046,,,44,2896,32,
143.143421000,192.168.1.6,5.196.64.200,47046,443,,,64,0,32,
143.144033000,192.168.1.6,5.196.64.200,47046,443,,,64,0,32,
143.151061000,5.196.64.200,192.168.1.6,443,47046,,,44,2896,32,
143.151062000,5.196.64.200,192.168.1.6,443,47046,,,44,1448,32,
143.151256000,192.168.1.6,5.196.64.200,47046,443,,,64,395,32,
143.177398000,5.196.64.200,192.168.1.6,443,47046,,,44,2896,32,
143.177399000,5.196.64.200,192.168.1.6,443,47046,,,44,2896,32,
143.177466000,192.168.1.6,5.196.64.200,47046,443,,,64,0,32,
143.177852000,192.168.1.6,5.196.64.200,47046,443,,,64,0,32,
143.178030000,5.196.64.200,192.168.1.6,443,47046,,,44,2896,32,
143.178030000,5.196.64.200,192.168.1.6,443,47046,,,44,2896,32,
143.178130000,192.168.1.6,5.196.64.200,47046,443,,,64,0,32,
143.194786000,5.196.64.200,192.168.1.6,443,47046,,,44,2896,32,
143.194786000,5.196.64.200,192.168.1.6,443,47046,,,44,2896,32,
143.194786000,5.196.64.200,192.168.1.6,443,47046,,,44,2896,32,
143.194822000,192.168.1.6,5.196.64.200,47046,443,,,64,0,32,
143.194903000,192.168.1.6,5.196.64.200,47046,443,,,64,0,32,
143.196816000,5.196.64.200,192.168.1.6,443,47046,,,44,1448,32,
143.202627000,5.196.64.200,192.168.1.6,443,47046,,,44,2896,32,
143.202659000,192.168.1.6,5.196.64.200,47046,443,,,64,652,32,
143.228809000,5.196.64.200,192.168.1.6,443,47046,,,44,2896,32,
143.228810000,5.196.64.200,192.168.1.6,443,47046,,,44,666,32,
143.228810000,5.196.64.200,192.168.1.6,443,47046,,,44,1448,32,
143.228851000,192.168.1.6,5.196.64.200,47046,443,,,64,0,32,
143.228922000,192.168.1.6,5.196.64.200,47046,443,,,64,0,44,
143.228972000,192.168.1.6,5.196.64.200,47046,443,,,64,0,32,
143.229030000,5.196.64.200,192.168.1.6,443,47046,,,44,2896,32,
143.229076000,192.168.1.6,5.196.64.200,47046,443,,,64,0,32,
143.229128000,5.196.64.200,192.168.1.6,443,47046,,,44,2896,32,
143.229136000,192.168.1.6,5.196.64.200,47046,443,,,64,0,32,
143.229225000,5.196.64.200,192.168.1.6,443,47046,,,44,2896,32,
143.229240000,192.168.1.6,5.196.64.200,47046,443,,,64,0,32,
143.246163000,5.196.64.200,192.168.1.6,443,47046,,,44,2896,32,
143.246164000,5.196.64.200,192.168.1.6,443,47046,,,44,2896,32,
143.246205000,192.168.1.6,5.196.64.200,47046,443,,,64,0,32,
143.246355000,192.168.1.6,5.196.64.200,47046,443,,,64,0,32,
143.246394000,5.196.64.200,192.168.1.6,443,47046,,,44,2896,32,
143.246471000,192.168.1.6,5.196.64.200,47046,443,,,64,0,32,
143.253967000,5.196.64.200,192.168.1.6,443,47046,,,44,2896,32,
143.254002000,192.168.1.6,5.196.64.200,47046,443,,,64,1030,32,
143.254162000,5.196.64.200,192.168.1.6,443,47046,,,44,1448,32,
143.280118000,5.196.64.200,192.168.1.6,443,47046,,,44,2896,32,
143.280138000,192.168.1.6,5.196.64.200,47046,443,,,64,0,32,
143.280208000,5.196.64.200,192.168.1.6,443,47046,,,44,1448,32,
143.280344000,5.196.64.200,192.168.1.6,443,47046,,,44,1448,32,
143.280353000,192.168.1.6,5.196.64.200,47046,443,,,64,0,32,
143.280407000,5.196.64.200,192.168.1.6,443,47046,,,44,1448,32,
143.280472000,5.196.64.200,192.168.1.6,443,47046,,,44,1448,32,
143.280479000,192.168.1.6,5.196.64.200,47046,443,,,64,0,32,
143.280563000,5.196.64.200,192.168.1.6,443,47046,,,44,2896,32,
143.280583000,192.168.1.6,5.196.64.200,47046,443,,,64,0,32,
143.280748000,5.196.64.200,192.168.1.6,443,47046,,,44,2896,32,
143.280751000,192.168.1.6,5.196.64.200,47046,443,,,64,0,32,
143.297217000,5.196.64.200,192.168.1.6,443,47046,,,44,1448,32,
143.297265000,5.196.64.200,192.168.1.6,443,47046,,,44,1448,32,
143.297270000,192.168.1.6,5.196.64.200,47046,443,,,64,0,32,
143.297646000,5.196.64.200,192.168.1.6,443,47046,,,44,1199,32,
143.297646000,5.196.64.200,192.168.1.6,443,47046,,,44,1448,32,
143.297653000,192.168.1.6,5.196.64.200,47046,443,,,64,0,44,
143.297680000,192.168.1.6,5.196.64.200,47046,443,,,64,0,32,
143.297884000,5.196.64.200,192.168.1.6,443,47046,,,44,1448,32,
143.297944000,5.196.64.200,192.168.1.6,443,47046,,,44,1448,32,
143.297946000,192.168.1.6,5.196.64.200,47046,443,,,64,0,32,
143.298063000,192.168.1.6,5.196.64.200,47046,443,,,64,1448,32,
143.305150000,5.196.64.200,192.168.1.6,443,47046,,,44,1448,32,
143.305157000,192.168.1.6,5.196.64.200,47046,443,,,64,4,32,
143.305217000,5.196.64.200,192.168.1.6,443,47046,,,44,1448,32,
143.331148000,5.196.64.200,192.168.1.6,443,47046,,,44,2896,32,
143.331166000,192.168.1.6,5.196.64.200,47046,443,,,64,0,32,
143.331248000,5.196.64.200,192.168.1.6,443,47046,,,44,2896,32,
143.331267000,192.168.1.6,5.196.64.200,47046,443,,,64,0,32,
143.331331000,5.196.64.200,192.168.1.6,443,47046,,,44,2896,32,
143.331394000,192.168.1.6,5.196.64.200,47046,443,,,64,0,32,
143.331670000,5.196.64.200,192.168.1.6,443,47046,,,44,2896,32,
143.331674000,192.168.1.6,5.196.64.200,47046,443,,,64,0,32,
143.331721000,5.196.64.200,192.168.1.6,443,47046,,,44,1448,32,
143.331791000,5.196.64.200,192.168.1.6,443,47046,,,44,1448,32,
143.331827000,5.196.64.200,192.168.1.6,443,47046,,,44,2896,32,
143.331838000,192.168.1.6,5.196.64.200,47046,443,,,64,0,32,
143.348572000,5.196.64.200,192.168.1.6,443,47046,,,44,2896,32,
143.348593000,192.168.1.6,5.196.64.200,47046,443,,,64,0,32,
143.349083000,5.196.64.200,192.168.1.6,443,47046,,,44,2896,32,
143.349084000,5.196.64.200,192.168.1.6,443,47046,,,44,2896,32,
143.349096000,192.168.1.6,5.196.64.200,47046,443,,,64,0,32,
143.349235000,192.168.1.6,5.196.64.200,47046,443,,,64,0,32,
143.356472000,5.196.64.200,192.168.1.6,443,47046,,,44,1448,32,
143.356483000,192.168.1.6,5.196.64.200,47046,443,,,64,474,32,
143.382361000,5.196.64.200,192.168.1.6,443,47046,,,44,2896,32,
143.382396000,192.168.1.6,5.196.64.200,47046,443,,,64,0,32,
143.382462000,5.196.64.200,192.168.1.6,443,47046,,,44,1448,32,
143.382574000,5.196.64.200,192.168.1.6,443,47046,,,44,1448,32,
143.382574000,5.196.64.200,192.168.1.6,443,47046,,,44,2896,32,
143.382579000,192.168.1.6,5.196.64.200,47046,443,,,64,0,32,
143.382625000,5.196.64.200,192.168.1.6,443,47046,,,44,758,32,
143.382698000,5.196.64.200,192.168.1.6,443,47046,,,44,1448,32,
143.382721000,192.168.1.6,5.196.64.200,47046,443,,,64,0,32,
143.382755000,5.196.64.200,192.168.1.6,443,47046,,,44,1448,32,
143.382934000,5.196.64.200,192.168.1.6,443,47046,,,44,2896,32,
143.382934000,5.196.64.200,192.168.1.6,443,47046,,,44,1448,32,
143.382937000,192.168.1.6,5.196.64.200,47046,443,,,64,0,32,
143.382981000,5.196.64.200,192.168.1.6,443,47046,,,44,1448,32,
143.383022000,192.168.1.6,5.196.64.200,47046,443,,,64,0,32,
143.399642000,5.196.64.200,192.168.1.6,443,47046,,,44,1448,32,
143.399882000,5.196.64.200,192.168.1.6,443,47046,,,44,1448,32,
143.399899000,192.168.1.6,5.196.64.200,47046,443,,,64,0,32,
143.400204000,5.196.64.200,192.168.1.6,443,47046,,,44,2896,32,
143.400338000,192.168.1.6,5.196.64.200,47046,443,,,64,0,32,
143.400470000,5.196.64.200,192.168.1.6,443,47046,,,44,2896,32,
143.400505000,192.168.1.6,5.196.64.200,47046,443,,,64,0,32,
143.407732000,5.196.64.200,192.168.1.6,443,47046,,,44,1448,32,
143.407741000,192.168.1.6,5.196.64.200,47046,443,,,64,565,32,
143.433395000,5.196.64.200,192.168.1.6,443,47046,,,44,1448,32,
143.433468000,5.196.64.200,192.168.1.6,443,47046,,,44,1448,32,
143.433519000,5.196.64.200,192.168.1.6,443,47046,,,44,1448,32,
143.433544000,192.168.1.6,5.196.64.200,47046,443,,,64,0,32,
143.433613000,5.196.64.200,192.168.1.6,443,47046,,,44,1448,32,
143.433872000,5.196.64.200,192.168.1.6,443,47046,,,44,2896,32,
143.433872000,5.196.64.200,192.168.1.6,443,47046,,,44,2896,32,
143.433877000,192.168.1.6,5.196.64.200,47046,443,,,64,0,32,
143.433931000,5.196.64.200,192.168.1.6,443,47046,,,44,2896,32,
143.433941000,192.168.1.6,5.196.64.200,47046,443,,,64,0,32,
143.434224000,5.196.64.200,192.168.1.6,443,47046,,,44,2896,32,
143.434224000,5.196.64.200,192.168.1.6,443,47046,,,44,2896,32,
143.434237000,192.168.1.6,5.196.64.200,47046,443,,,64,0,32,
143.434325000,192.168.1.6,5.196.64.200,47046,443,,,64,0,32,
143.451228000,5.196.64.200,192.168.1.6,443,47046,,,44,804,32,
143.451228000,5.196.64.200,192.168.1.6,443,47046,,,44,2896,32,
143.451254000,192.168.1.6,5.196.64.200,47046,443,,,64,0,32,
143.451681000,5.196.64.200,192.168.1.6,443,47046,,,44,2896,32,
143.451695000,192.168.1.6,5.196.64.200,47046,443,,,64,0,32,
143.458947000,5.196.64.200,192.168.1.6,443,47046,,,44,1448,32,
143.458961000,192.168.1.6,5.196.64.200,47046,443,,,64,553,32,
143.459068000,5.196.64.200,192.168.1.6,443,47046,,,44,1448,32,
143.484700000,5.196.64.200,192.168.1.6,443,47046,,,44,2896,32,
143.484700000,5.196.64.200,192.168.1.6,443,47046,,,44,2896,32,
143.484700000,5.196.64.200,192.168.1.6,443,47046,,,44,1448,32,
143.484759000,5.196.64.200,192.168.1.6,443,47046,,,44,1448,32,
143.484778000,192.168.1.6,5.196.64.200,47046,443,,,64,0,32,
143.485070000,5.196.64.200,192.168.1.6,443,47046,,,44,1448,32,
143.485102000,5.196.64.200,192.168.1.6,443,47046,,,44,1448,32,
143.485104000,192.168.1.6,5.196.64.200,47046,443,,,64,0,32,
143.485173000,5.196.64.200,192.168.1.6,443,47046,,,44,2896,32,
143.485190000,192.168.1.6,5.196.64.200,47046,443,,,64,0,32,
143.485395000,5.196.64.200,192.168.1.6,443,47046,,,44,2896,32,
143.485395000,5.196.64.200,192.168.1.6,443,47046,,,44,1448,32,
143.485398000,192.168.1.6,5.196.64.200,47046,443,,,64,0,32,
143.485446000,5.196.64.200,192.168.1.6,443,47046,,,44,1448,32,
143.485499000,192.168.1.6,5.196.64.200,47046,443,,,64,0,32,
143.502322000,5.196.64.200,192.168.1.6,443,47046,,,44,1448,32,
143.502460000,5.196.64.200,192.168.1.6,443,47046,,,44,1448,32,
143.502460000,5.196.64.200,192.168.1.6,443,47046,,,44,2896,32,
143.502467000,192.168.1.6,5.196.64.200,47046,443,,,64,0,32,
143.502536000,192.168.1.6,5.196.64.200,47046,443,,,64,0,32,
143.510334000,5.196.64.200,192.168.1.6,443,47046,,,44,2896,32,
143.510347000,192.168.1.6,5.196.64.200,47046,443,,,64,1294,32,
143.535848000,5.196.64.200,192.168.1.6,443,47046,,,44,2505,32,
143.535848000,5.196.64.200,192.168.1.6,443,47046,,,44,1448,32,
143.535892000,192.168.1.6,5.196.64.200,47046,443,,,64,0,32,
143.535977000,5.196.64.200,192.168.1.6,443,47046,,,44,1448,32,
143.535977000,5.196.64.200,192.168.1.6,443,47046,,,44,2896,32,
143.535977000,5.196.64.200,192.168.1.6,443,47046,,,44,1448,32,
143.536004000,192.168.1.6,5.196.64.200,47046,443,,,64,0,32,
143.536110000,5.196.64.200,192.168.1.6,443,47046,,,44,1448,32,
143.536110000,5.196.64.200,192.168.1.6,443,47046,,,44,2896,32,
143.536122000,192.168.1.6,5.196.64.200,47046,443,,,64,0,32,
143.536611000,5.196.64.200,192.168.1.6,443,47046,,,44,2896,32,
143.536611000,5.196.64.200,192.168.1.6,443,47046,,,44,2896,32,
143.536615000,192.168.1.6,5.196.64.200,47046,443,,,64,0,32,
143.536666000,5.196.64.200,192.168.1.6,443,47046,,,44,1448,32,
143.536675000,192.168.1.6,5.196.64.200,47046,443,,,64,0,32,
143.536711000,5.196.64.200,192.168.1.6,443,47046,,,44,1448,32,
143.553646000,5.196.64.200,192.168.1.6,443,47046,,,44,1448,32,
143.553660000,192.168.1.6,5.196.64.200,47046,443,,,64,0,32,
143.553730000,5.196.64.200,192.168.1.6,443,47046,,,44,1448,32,
143.553730000,5.196.64.200,192.168.1.6,443,47046,,,44,2896,32,
143.553775000,192.168.1.6,5.196.64.200,47046,443,,,64,0,32,
143.561787000,5.196.64.200,192.168.1.6,443,47046,,,44,1448,32,
143.561801000,192.168.1.6,5.196.64.200,47046,443,,,64,912,32,
143.586891000,5.196.64.200,192.168.1.6,443,47046,,,44,732,32,
143.609651000,5.196.64.200,192.168.1.6,443,47046,,,44,2896,32,
143.609696000,192.168.1.6,5.196.64.200,47046,443,,,64,0,32,
143.660745000,5.196.64.200,192.168.1.6,443,47046,,,44,305,32,
143.660767000,192.168.1.6,5.196.64.200,47046,443,,,64,1147,32,
143.732596000,5.196.64.200,192.168.1.6,443,47046,,,44,1425,32,
143.732615000,192.168.1.6,5.196.64.200,47046,443,,,64,586,32,
143.784030000,5.196.64.200,192.168.1.6,443,47046,,,44,748,32,
143.784057000,192.168.1.6,5.196.64.200,47046,443,,,64,91,32,
143.835393000,5.196.64.200,192.168.1.6,443,47046,,,44,567,32,
143.835408000,192.168.1.6,5.196.64.200,47046,443,,,64,904,44,
143.899837000,5.196.64.200,192.168.1.6,443,47046,,,44,1448,32,
143.899891000,192.168.1.6,5.196.64.200,47046,443,,,64,0,32,
143.900647000,192.168.1.6,5.196.64.200,47046,443,,,64,91,32,
143.950935000,5.196.64.200,192.168.1.6,443,47046,,,44,2896,32,
143.951017000,192.168.1.6,5.196.64.200,47046,443,,,64,0,32,
143.951059000,5.196.64.200,192.168.1.6,443,47046,,,44,2063,32,
143.951124000,192.168.1.6,5.196.64.200,47046,443,,,64,0,32,
143.953461000,192.168.1.6,5.196.64.200,47046,443,,,64,1448,32,
144.002107000,5.196.64.200,192.168.1.6,443,47046,,,44,0,32,
144.002130000,192.168.1.6,5.196.64.200,47046,443,,,64,1155,32,
144.047505000,192.168.1.6,5.196.64.200,47046,443,,,64,1448,32,
144.047667000,192.168.1.6,5.196.64.200,47046,443,,,64,1448,32,
144.050750000,5.196.64.200,192.168.1.6,443,47046,,,44,79,32,
144.085481000,192.168.1.6,5.196.64.200,47046,443,,,64,1448,32,
144.087077000,192.168.1.6,192.168.1.1,,,43643,53,64,,,59
144.087692000,192.168.1.6,192.168.1.1,,,43643,53,64,,,59
144.092406000,192.168.1.1,192.168.1.6,,,53,43643,64,,,105
144.093232000,192.168.1.1,192.168.1.6,,,53,43643,64,,,117
144.097176000,192.168.1.6,192.168.1.1,,,39385,53,64,,,41
144.097224000,192.168.1.6,192.168.1.1,,,39385,53,64,,,41
144.097579000,192.168.1.6,5.196.64.200,47046,443,,,64,1448,32,
144.098775000,5.196.64.200,192.168.1.6,443,47046,,,44,0,32,
144.098784000,192.168.1.6,5.196.64.200,47046,443,,,64,1090,32,
144.102457000,192.168.1.1,192.168.1.6,,,53,39385,64,,,57
144.102816000,192.168.1.1,192.168.1.6,,,53,39385,64,,,69
144.136710000,5.196.64.200,192.168.1.6,443,47046,,,44,882,32,
144.140169000,192.168.1.6,5.196.64.200,47046,443,,,64,1448,32,
144.150071000,5.196.64.200,192.168.1.6,443,47046,,,44,0,32,
144.150079000,192.168.1.6,5.196.64.200,47046,443,,,64,151,32,
144.191582000,5.196.64.200,192.168.1.6,443,47046,,,44,259,32,
144.192470000,192.168.1.6,5.196.64.200,47046,443,,,64,1448,32,
144.196805000,5.196.64.200,192.168.1.6,443,47046,,,44,1448,32,
144.196848000,5.196.64.200,192.168.1.6,443,47046,,,44,1448,32,
144.196865000,192.168.1.6,5.196.64.200,47046,443,,,64,0,32,
144.196949000,5.196.64.200,192.168.1.6,443,47046,,,44,1448,32,
144.197045000,5.196.64.200,192.168.1.6,443,47046,,,44,1448,32,
144.197045000,5.196.64.200,192.168.1.6,443,47046,,,44,1448,32,
144.197111000,5.196.64.200,192.168.1.6,443,47046,,,44,2896,32,
144.197124000,192.168.1.6,5.196.64.200,47046,443,,,64,0,32,
144.198150000,5.196.64.200,192.168.1.6,443,47046,,,44,1448,32,
144.200430000,5.196.64.200,192.168.1.6,443,47046,,,44,1448,32,
144.200435000,192.168.1.6,5.196.64.200,47046,443,,,64,0,32,
144.203637000,5.196.64.200,192.168.1.6,443,47046,,,44,1448,32,
144.203645000,192.168.1.6,5.196.64.200,47046,443,,,64,684,32,
144.206823000,5.196.64.200,192.168.1.6,443,47046,,,44,1448,32,
144.210302000,5.196.64.200,192.168.1.6,443,47046,,,44,1448,32,
