frame.time_relative,ip.src,ip.dst,tcp.srcport,tcp.dstport,udp.srcport,udp.dstport,ip.ttl,tcp.len,tcp.hdr_len,udp.length
15.311756000,79.137.194.105,192.168.1.6,50001,56556,,,48,5152,32,
15.311895000,192.168.1.6,79.137.194.105,56556,50001,,,64,0,32,
15.312646000,79.137.194.105,192.168.1.6,50001,56556,,,48,1288,32,
15.312720000,79.137.194.105,192.168.1.6,50001,56556,,,48,1288,32,
15.312728000,192.168.1.6,79.137.194.105,56556,50001,,,64,0,32,
15.312785000,79.137.194.105,192.168.1.6,50001,56556,,,48,3864,32,
15.312810000,192.168.1.6,79.137.194.105,56556,50001,,,64,0,32,
15.314138000,79.137.194.105,192.168.1.6,50001,56556,,,48,1288,32,
15.314221000,79.137.194.105,192.168.1.6,50001,56556,,,48,1288,32,
15.314231000,192.168.1.6,79.137.194.105,56556,50001,,,64,0,32,
15.314296000,79.137.194.105,192.168.1.6,50001,56556,,,48,3864,32,
15.314307000,192.168.1.6,79.137.194.105,56556,50001,,,64,0,32,
15.314350000,79.137.194.105,192.168.1.6,50001,56556,,,48,1288,32,
15.314360000,192.168.1.6,79.137.194.105,56556,50001,,,64,0,32,
15.316181000,79.137.194.105,192.168.1.6,50001,56556,,,48,1288,32,
15.316193000,192.168.1.6,79.137.194.105,56556,50001,,,64,0,32,
15.316276000,79.137.194.105,192.168.1.6,50001,56556,,,48,5152,32,
15.316283000,192.168.1.6,79.137.194.105,56556,50001,,,64,0,32,
15.316535000,79.137.194.105,192.168.1.6,50001,56556,,,48,1288,32,
15.316539000,192.168.1.6,79.137.194.105,56556,50001,,,64,0,32,
15.316688000,79.137.194.105,192.168.1.6,50001,56556,,,48,2576,32,
15.316692000,192.168.1.6,79.137.194.105,56556,50001,,,64,0,32,
15.316738000,79.137.194.105,192.168.1.6,50001,56556,,,48,1288,32,
15.316739000,192.168.1.6,79.137.194.105,56556,50001,,,64,0,32,
15.316780000,79.137.194.105,192.168.1.6,50001,56556,,,48,1288,32,
15.316783000,192.168.1.6,79.137.194.105,56556,50001,,,64,0,32,
15.317414000,79.137.194.105,192.168.1.6,50001,56556,,,48,1288,32,
15.317426000,192.168.1.6,79.137.194.105,56556,50001,,,64,0,32,
15.317546000,79.137.194.105,192.168.1.6,50001,56556,,,48,5152,32,
15.317554000,192.168.1.6,79.137.194.105,56556,50001,,,64,0,32,
15.318332000,79.137.194.105,192.168.1.6,50001,55944,,,46,80,32,
15.318574000,79.137.194.105,192.168.1.6,50001,56556,,,48,1288,32,
15.318585000,192.168.1.6,79.137.194.105,56556,50001,,,64,0,32,
15.318654000,79.137.194.105,192.168.1.6,50001,56556,,,48,5152,32,
15.318656000,192.168.1.6,79.137.194.105,56556,50001,,,64,0,32,
15.319216000,79.137.194.105,192.168.1.6,50001,56556,,,48,1288,32,
15.319221000,192.168.1.6,79.137.194.105,56556,50001,,,64,0,32,
15.319274000,79.137.194.105,192.168.1.6,50001,56556,,,48,5152,32,
15.319277000,192.168.1.6,79.137.194.105,56556,50001,,,64,0,32,
15.320075000,79.137.194.105,192.168.1.6,50001,56556,,,48,1288,32,
15.320080000,192.168.1.6,79.137.194.105,56556,50001,,,64,0,32,
15.320137000,79.137.194.105,192.168.1.6,50001,56556,,,48,1288,32,
15.320139000,192.168.1.6,79.137.194.105,56556,50001,,,64,0,32,
15.320207000,79.137.194.105,192.168.1.6,50001,56556,,,48,2576,32,
15.320219000,192.168.1.6,79.137.194.105,56556,50001,,,64,0,32,
15.320260000,79.137.194.105,192.168.1.6,50001,56556,,,48,1288,32,
15.320261000,192.168.1.6,79.137.194.105,56556,50001,,,64,0,32,
15.320855000,79.137.194.105,192.168.1.6,50001,56556,,,48,1288,32,
15.320867000,192.168.1.6,79.137.194.105,56556,50001,,,64,0,32,
15.320919000,79.137.194.105,192.168.1.6,50001,56556,,,48,1288,32,
15.320927000,192.168.1.6,79.137.194.105,56556,50001,,,64,0,32,
15.320971000,79.137.194.105,192.168.1.6,50001,56556,,,48,3864,32,
15.320978000,192.168.1.6,79.137.194.105,56556,50001,,,64,0,32,
15.321679000,79.137.194.105,192.168.1.6,50001,56556,,,48,1288,32,
15.321687000,192.168.1.6,79.137.194.105,56556,50001,,,64,0,32,
15.321887000,79.137.194.105,192.168.1.6,50001,56556,,,48,1288,32,
15.321915000,192.168.1.6,79.137.194.105,56556,50001,,,64,0,32,
15.321963000,79.137.194.105,192.168.1.6,50001,56556,,,48,3864,32,
15.321966000,192.168.1.6,79.137.194.105,56556,50001,,,64,0,32,
15.322677000,79.137.194.105,192.168.1.6,50001,56556,,,48,1288,32,
15.322682000,192.168.1.6,79.137.194.105,56556,50001,,,64,0,32,
15.322745000,79.137.194.105,192.168.1.6,50001,56556,,,48,5152,32,
15.322748000,192.168.1.6,79.137.194.105,56556,50001,,,64,0,32,
15.323527000,79.137.194.105,192.168.1.6,50001,56556,,,48,7728,32,
15.323535000,192.168.1.6,79.137.194.105,56556,50001,,,64,0,32,
15.324345000,79.137.194.105,192.168.1.6,50001,56556,,,48,3864,32,
15.324369000,192.168.1.6,79.137.194.105,56556,50001,,,64,0,32,
15.324428000,79.137.194.105,192.168.1.6,50001,56556,,,48,3864,32,
15.324431000,192.168.1.6,79.137.194.105,56556,50001,,,64,0,32,
15.325438000,79.137.194.105,192.168.1.6,50001,56556,,,48,1288,32,
15.325446000,192.168.1.6,79.137.194.105,56556,50001,,,64,0,32,
15.325502000,79.137.194.105,192.168.1.6,50001,56556,,,48,6440,32,
15.325504000,192.168.1.6,79.137.194.105,56556,50001,,,64,0,32,
15.326394000,79.137.194.105,192.168.1.6,50001,56556,,,48,7728,32,
15.326401000,192.168.1.6,79.137.194.105,56556,50001,,,64,0,32,
15.327445000,79.137.194.105,192.168.1.6,50001,56556,,,48,7728,32,
15.327452000,192.168.1.6,79.137.194.105,56556,50001,,,64,0,32,
15.328086000,79.137.194.105,192.168.1.6,50001,56556,,,48,1288,32,
15.328093000,192.168.1.6,79.137.194.105,56556,50001,,,64,0,32,
15.328171000,79.137.194.105,192.168.1.6,50001,56556,,,48,3864,32,
15.328174000,192.168.1.6,79.137.194.105,56556,50001,,,64,0,32,
15.328281000,79.137.194.105,192.168.1.6,50001,56556,,,48,2576,32,
15.328283000,192.168.1.6,79.137.194.105,56556,50001,,,64,0,32,
15.329001000,79.137.194.105,192.168.1.6,50001,56556,,,48,6440,32,
15.329008000,192.168.1.6,79.137.194.105,56556,50001,,,64,0,32,
15.329080000,79.137.194.105,192.168.1.6,50001,56556,,,48,1288,32,
15.329082000,192.168.1.6,79.137.194.105,56556,50001,,,64,0,32,
15.329922000,79.137.194.105,192.168.1.6,50001,56556,,,48,2576,32,
15.329929000,192.168.1.6,79.137.194.105,56556,50001,,,64,0,32,
15.329990000,79.137.194.105,192.168.1.6,50001,56556,,,48,5152,32,
15.329993000,192.168.1.6,79.137.194.105,56556,50001,,,64,0,32,
15.330583000,79.137.194.105,192.168.1.6,50001,55886,,,48,73,32,
15.330590000,192.168.1.6,79.137.194.105,55886,50001,,,64,0,32,
15.330738000,79.137.194.105,192.168.1.6,50001,56556,,,48,1288,32,
15.330749000,192.168.1.6,79.137.194.105,56556,50001,,,64,0,32,
15.330801000,79.137.194.105,192.168.1.6,50001,56556,,,48,1288,32,
15.330803000,192.168.1.6,79.137.194.105,56556,50001,,,64,0,32,
15.331029000,79.137.194.105,192.168.1.6,50001,56556,,,48,2576,32,
15.331035000,192.168.1.6,79.137.194.105,56556,50001,,,64,0,32,
15.331076000,79.137.194.105,192.168.1.6,50001,56556,,,48,1288,32,
15.331081000,192.168.1.6,79.137.194.105,56556,50001,,,64,0,32,
15.331135000,79.137.194.105,192.168.1.6,50001,56556,,,48,3864,32,
15.331137000,192.168.1.6,79.137.194.105,56556,50001,,,64,0,32,
15.331861000,79.137.194.105,192.168.1.6,50001,56556,,,48,2576,32,
15.331866000,192.168.1.6,79.137.194.105,56556,50001,,,64,0,32,
15.332030000,79.137.194.105,192.168.1.6,50001,56556,,,48,3864,32,
15.332039000,192.168.1.6,79.137.194.105,56556,50001,,,64,0,32,
15.332084000,79.137.194.105,192.168.1.6,50001,56556,,,48,1288,32,
15.332086000,192.168.1.6,79.137.194.105,56556,50001,,,64,0,32,
15.332833000,79.137.194.105,192.168.1.6,50001,56556,,,48,3864,32,
15.332846000,192.168.1.6,79.137.194.105,56556,50001,,,64,0,32,
15.332907000,79.137.194.105,192.168.1.6,50001,56556,,,48,3864,32,
15.332910000,192.168.1.6,79.137.194.105,56556,50001,,,64,0,32,
15.332964000,79.137.194.105,192.168.1.6,50001,56556,,,48,1288,32,
15.332965000,192.168.1.6,79.137.194.105,56556,50001,,,64,0,32,
15.333703000,79.137.194.105,192.168.1.6,50001,56556,,,48,1288,32,
15.333758000,192.168.1.6,79.137.194.105,56556,50001,,,64,0,32,
15.333821000,79.137.194.105,192.168.1.6,50001,56556,,,48,7728,32,
15.333825000,192.168.1.6,79.137.194.105,56556,50001,,,64,0,32,
15.334654000,79.137.194.105,192.168.1.6,50001,56556,,,48,2576,32,
15.334688000,192.168.1.6,79.137.194.105,56556,50001,,,64,0,32,
15.334731000,79.137.194.105,192.168.1.6,50001,56556,,,48,2576,32,
15.334732000,192.168.1.6,79.137.194.105,56556,50001,,,64,0,32,
15.334821000,79.137.194.105,192.168.1.6,50001,56556,,,48,3864,32,
15.334844000,192.168.1.6,79.137.194.105,56556,50001,,,64,0,32,
15.335606000,79.137.194.105,192.168.1.6,50001,56556,,,48,1288,32,
15.335610000,192.168.1.6,79.137.194.105,56556,50001,,,64,0,32,
15.335674000,79.137.194.105,192.168.1.6,50001,56556,,,48,3864,32,
15.335675000,192.168.1.6,79.137.194.105,56556,50001,,,64,0,32,
15.335747000,79.137.194.105,192.168.1.6,50001,56556,,,48,3864,32,
15.335758000,192.168.1.6,79.137.194.105,56556,50001,,,64,0,32,
15.336464000,79.137.194.105,192.168.1.6,50001,56556,,,48,1288,32,
15.336466000,192.168.1.6,79.137.194.105,56556,50001,,,64,0,32,
15.336608000,79.137.194.105,192.168.1.6,50001,56556,,,48,7728,32,
15.336611000,192.168.1.6,79.137.194.105,56556,50001,,,64,0,32,
15.337368000,79.137.194.105,192.168.1.6,50001,56556,,,48,1288,32,
15.337377000,192.168.1.6,79.137.194.105,56556,50001,,,64,0,32,
15.337411000,79.137.194.105,192.168.1.6,50001,56556,,,48,1288,32,
15.337414000,192.168.1.6,79.137.194.105,56556,50001,,,64,0,32,
15.337538000,79.137.194.105,192.168.1.6,50001,56556,,,48,1288,32,
15.337546000,192.168.1.6,79.137.194.105,56556,50001,,,64,0,32,
15.337833000,79.137.194.105,192.168.1.6,50001,56556,,,48,1288,32,
15.337835000,192.168.1.6,79.137.194.105,56556,50001,,,64,0,32,
15.337881000,79.137.194.105,192.168.1.6,50001,56556,,,48,7728,32,
15.337882000,192.168.1.6,79.137.194.105,56556,50001,,,64,0,32,
15.338862000,79.137.194.105,192.168.1.6,50001,56556,,,48,1288,32,
15.338873000,192.168.1.6,79.137.194.105,56556,50001,,,64,0,32,
15.338926000,79.137.194.105,192.168.1.6,50001,56556,,,48,3864,32,
15.338928000,192.168.1.6,79.137.194.105,56556,50001,,,64,0,32,
15.338963000,79.137.194.105,192.168.1.6,50001,56556,,,48,1288,32,
15.338964000,192.168.1.6,79.137.194.105,56556,50001,,,64,0,32,
15.339009000,79.137.194.105,192.168.1.6,50001,56556,,,48,2576,32,
15.339010000,192.168.1.6,79.137.194.105,56556,50001,,,64,0,32,
15.339661000,79.137.194.105,192.168.1.6,50001,56556,,,48,1288,32,
15.339677000,192.168.1.6,79.137.194.105,56556,50001,,,64,0,32,
15.339741000,79.137.194.105,192.168.1.6,50001,56556,,,48,7728,32,
15.339743000,192.168.1.6,79.137.194.105,56556,50001,,,64,0,32,
15.340456000,79.137.194.105,192.168.1.6,50001,56556,,,48,1288,32,
15.340459000,192.168.1.6,79.137.194.105,56556,50001,,,64,0,32,
15.340758000,79.137.194.105,192.168.1.6,50001,56556,,,48,7728,32,
15.340762000,192.168.1.6,79.137.194.105,56556,50001,,,64,0,32,
15.340819000,79.137.194.105,192.168.1.6,50001,56556,,,48,1288,32,
15.340820000,192.168.1.6,79.137.194.105,56556,50001,,,64,0,32,
15.341484000,79.137.194.105,192.168.1.6,50001,56556,,,48,1288,32,
15.341491000,192.168.1.6,79.137.194.105,56556,50001,,,64,0,32,
15.341621000,79.137.194.105,192.168.1.6,50001,56556,,,48,5152,32,
15.341625000,192.168.1.6,79.137.194.105,56556,50001,,,64,0,32,
15.341685000,79.137.194.105,192.168.1.6,50001,56556,,,48,3864,32,
15.341686000,192.168.1.6,79.137.194.105,56556,50001,,,64,0,32,
15.342631000,79.137.194.105,192.168.1.6,50001,56556,,,48,1288,32,
15.342645000,192.168.1.6,79.137.194.105,56556,50001,,,64,0,32,
15.342717000,79.137.194.105,192.168.1.6,50001,56556,,,48,9016,32,
15.342720000,192.168.1.6,79.137.194.105,56556,50001,,,64,0,32,
15.343293000,79.137.194.105,192.168.1.6,50001,56556,,,48,1288,32,
15.343300000,192.168.1.6,79.137.194.105,56556,50001,,,64,0,32,
15.343472000,79.137.194.105,192.168.1.6,50001,56556,,,48,5152,32,
15.343475000,192.168.1.6,79.137.194.105,56556,50001,,,64,0,32,
15.343981000,79.137.194.105,192.168.1.6,50001,56556,,,48,5152,32,
15.343987000,192.168.1.6,79.137.194.105,56556,50001,,,64,0,32,
15.344065000,79.137.194.105,192.168.1.6,50001,56556,,,48,5152,32,
15.344068000,192.168.1.6,79.137.194.105,56556,50001,,,64,0,32,
15.344808000,79.137.194.105,192.168.1.6,50001,56556,,,48,3864,32,
15.344815000,192.168.1.6,79.137.194.105,56556,50001,,,64,0,32,
15.344928000,79.137.194.105,192.168.1.6,50001,56556,,,48,2576,32,
15.344931000,192.168.1.6,79.137.194.105,56556,50001,,,64,0,32,
15.345029000,79.137.194.105,192.168.1.6,50001,56556,,,48,3864,32,
15.345032000,192.168.1.6,79.137.194.105,56556,50001,,,64,0,32,
15.345809000,79.137.194.105,192.168.1.6,50001,56556,,,48,1288,32,
15.345821000,192.168.1.6,79.137.194.105,56556,50001,,,64,0,32,
15.345881000,79.137.194.105,192.168.1.6,50001,56556,,,48,1288,32,
15.345883000,192.168.1.6,79.137.194.105,56556,50001,,,64,0,32,
15.345948000,79.137.194.105,192.168.1.6,50001,56556,,,48,7728,32,
15.345950000,192.168.1.6,79.137.194.105,56556,50001,,,64,0,32,
15.346656000,79.137.194.105,192.168.1.6,50001,56556,,,48,1288,32,
15.346660000,192.168.1.6,79.137.194.105,56556,50001,,,64,0,32,
15.346788000,79.137.194.105,192.168.1.6,50001,56556,,,48,6440,32,
15.346791000,192.168.1.6,79.137.194.105,56556,50001,,,64,0,32,
15.346956000,79.137.194.105,192.168.1.6,50001,56556,,,48,2576,32,
15.346967000,192.168.1.6,79.137.194.105,56556,50001,,,64,0,32,
15.347532000,79.137.194.105,192.168.1.6,50001,56556,,,48,1288,32,
15.347545000,192.168.1.6,79.137.194.105,56556,50001,,,64,0,32,
15.347616000,79.137.194.105,192.168.1.6,50001,56556,,,48,10304,32,
15.347618000,192.168.1.6,79.137.194.105,56556,50001,,,64,0,32,
15.348613000,79.137.194.105,192.168.1.6,50001,56556,,,48,1288,32,
15.348625000,192.168.1.6,79.137.194.105,56556,50001,,,64,0,32,
15.348684000,79.137.194.105,192.168.1.6,50001,56556,,,48,7728,32,
15.348688000,192.168.1.6,79.137.194.105,56556,50001,,,64,0,32,
15.348761000,79.137.194.105,192.168.1.6,50001,56556,,,48,2576,32,
15.348762000,192.168.1.6,79.137.194.105,56556,50001,,,64,0,32,
15.349474000,79.137.194.105,192.168.1.6,50001,56556,,,48,1288,32,
15.349480000,192.168.1.6,79.137.194.105,56556,50001,,,64,0,32,
15.349547000,79.137.194.105,192.168.1.6,50001,56556,,,48,7728,32,
15.349550000,192.168.1.6,79.137.194.105,56556,50001,,,64,0,32,
15.349617000,79.137.194.105,192.168.1.6,50001,56556,,,48,1288,32,
15.349620000,192.168.1.6,79.137.194.105,56556,50001,,,64,0,32,
15.349720000,79.137.194.105,192.168.1.6,50001,56556,,,48,1288,32,
15.349721000,192.168.1.6,79.137.194.105,56556,50001,,,64,0,32,
15.350434000,79.137.194.105,192.168.1.6,50001,56556,,,48,1288,32,
15.350441000,192.168.1.6,79.137.194.105,56556,50001,,,64,0,32,
15.350513000,79.137.194.105,192.168.1.6,50001,56556,,,48,1288,32,
15.350516000,192.168.1.6,79.137.194.105,56556,50001,,,64,0,32,
15.350551000,79.137.194.105,192.168.1.6,50001,56556,,,48,1288,32,
15.350552000,192.168.1.6,79.137.194.105,56556,50001,,,64,0,32,
15.350636000,79.137.194.105,192.168.1.6,50001,56556,,,48,1288,32,
15.350637000,192.168.1.6,79.137.194.105,56556,50001,,,64,0,32,
15.350692000,79.137.194.105,192.168.1.6,50001,56556,,,48,5152,32,
15.350694000,192.168.1.6,79.137.194.105,56556,50001,,,64,0,32,
15.350740000,79.137.194.105,192.168.1.6,50001,56556,,,48,1288,32,
15.350741000,192.168.1.6,79.137.194.105,56556,50001,,,64,0,32,
15.351335000,79.137.194.105,192.168.1.6,50001,56556,,,48,1288,32,
15.351338000,192.168.1.6,79.137.194.105,56556,50001,,,64,0,32,
15.351413000,79.137.194.105,192.168.1.6,50001,56556,,,48,1288,32,
15.351415000,192.168.1.6,79.137.194.105,56556,50001,,,64,0,32,
15.351448000,79.137.194.105,192.168.1.6,50001,56556,,,48,1288,32,
15.351449000,192.168.1.6,79.137.194.105,56556,50001,,,64,0,32,
15.351708000,79.137.194.105,192.168.1.6,50001,56556,,,48,2576,32,
15.351710000,192.168.1.6,79.137.194.105,56556,50001,,,64,0,32,
15.351804000,79.137.194.105,192.168.1.6,50001,56556,,,48,5152,32,
15.351806000,192.168.1.6,79.137.194.105,56556,50001,,,64,0,32,
15.352624000,79.137.194.105,192.168.1.6,50001,56556,,,48,11592,32,
15.352635000,192.168.1.6,79.137.194.105,56556,50001,,,64,0,32,
15.360873000,79.137.194.105,192.168.1.6,50001,56556,,,48,11592,32,
15.360890000,192.168.1.6,79.137.194.105,56556,50001,,,64,0,32,
15.360945000,79.137.194.105,192.168.1.6,50001,56556,,,48,6440,32,
15.360945000,79.137.194.105,192.168.1.6,50001,56556,,,48,12880,32,
15.360951000,192.168.1.6,79.137.194.105,56556,50001,,,64,0,32,
15.360956000,192.168.1.6,79.137.194.105,56556,50001,,,64,0,32,
15.360997000,79.137.194.105,192.168.1.6,50001,53914,,,46,0,32,
15.360997000,79.137.194.105,192.168.1.6,50001,56556,,,48,12880,32,
15.361002000,192.168.1.6,79.137.194.105,56556,50001,,,64,0,32,
15.361035000,79.137.194.105,192.168.1.6,50001,56556,,,48,12880,32,
15.361037000,192.168.1.6,79.137.194.105,56556,50001,,,64,0,32,
15.361091000,79.137.194.105,192.168.1.6,50001,56556,,,48,12880,32,
15.361093000,192.168.1.6,79.137.194.105,56556,50001,,,64,0,32,
15.361104000,79.137.194.105,192.168.1.6,50001,56556,,,48,11592,32,
15.361107000,192.168.1.6,79.137.194.105,56556,50001,,,64,0,32,
15.361146000,79.137.194.105,192.168.1.6,50001,56556,,,48,1288,32,
15.361146000,79.137.194.105,192.168.1.6,50001,56556,,,48,14168,32,
15.361148000,192.168.1.6,79.137.194.105,56556,50001,,,64,0,32,
15.361153000,192.168.1.6,79.137.194.105,56556,50001,,,64,0,32,
15.361224000,79.137.194.105,192.168.1.6,50001,56556,,,48,14168,32,
15.361226000,192.168.1.6,79.137.194.105,56556,50001,,,64,0,32,
15.361236000,79.137.194.105,192.168.1.6,50001,56556,,,48,10304,32,
15.361240000,192.168.1.6,79.137.194.105,56556,50001,,,64,0,32,
15.361318000,79.137.194.105,192.168.1.6,50001,56556,,,48,3864,32,
15.361332000,192.168.1.6,79.137.194.105,56556,50001,,,64,0,32,
15.361959000,79.137.194.105,192.168.1.6,50001,56556,,,48,1288,32,
15.361964000,192.168.1.6,79.137.194.105,56556,50001,,,64,0,32,
15.362040000,79.137.194.105,192.168.1.6,50001,56556,,,48,6440,32,
15.362043000,192.168.1.6,79.137.194.105,56556,50001,,,64,0,32,
15.362110000,79.137.194.105,192.168.1.6,50001,56556,,,48,1288,32,
15.362111000,192.168.1.6,79.137.194.105,56556,50001,,,64,0,32,
15.362167000,79.137.194.105,192.168.1.6,50001,56556,,,48,2576,32,
15.362168000,192.168.1.6,79.137.194.105,56556,50001,,,64,0,32,
15.362248000,79.137.194.105,192.168.1.6,50001,56556,,,48,2576,32,
15.362250000,192.168.1.6,79.137.194.105,56556,50001,,,64,0,32,
15.362916000,79.137.194.105,192.168.1.6,50001,56556,,,48,1288,32,
15.362967000,192.168.1.6,79.137.194.105,56556,50001,,,64,0,32,
15.363004000,79.137.194.105,192.168.1.6,50001,56556,,,48,6440,32,
15.363005000,192.168.1.6,79.137.194.105,56556,50001,,,64,0,32,
15.363583000,79.137.194.105,192.168.1.6,50001,56556,,,48,7728,32,
15.363597000,192.168.1.6,79.137.194.105,56556,50001,,,64,0,32,
15.363649000,79.137.194.105,192.168.1.6,50001,56556,,,48,6440,32,
15.363650000,192.168.1.6,79.137.194.105,56556,50001,,,64,0,32,
15.363784000,192.168.1.6,79.137.194.105,55944,50001,,,64,0,32,
15.364375000,79.137.194.105,192.168.1.6,50001,56556,,,48,1288,32,
15.364389000,192.168.1.6,79.137.194.105,56556,50001,,,64,0,32,
15.364485000,79.137.194.105,192.168.1.6,50001,56556,,,48,12880,32,
15.364496000,192.168.1.6,79.137.194.105,56556,50001,,,64,0,32,
15.365017000,79.137.194.105,192.168.1.6,50001,56556,,,48,1288,32,
15.365030000,192.168.1.6,79.137.194.105,56556,50001,,,64,0,32,
15.365216000,79.137.194.105,192.168.1.6,50001,56556,,,48,2576,32,
15.365228000,192.168.1.6,79.137.194.105,56556,50001,,,64,0,32,
15.365502000,79.137.194.105,192.168.1.6,50001,56556,,,48,1288,32,
15.365540000,192.168.1.6,79.137.194.105,56556,50001,,,64,0,32,
15.365615000,79.137.194.105,192.168.1.6,50001,56556,,,48,6440,32,
15.365623000,192.168.1.6,79.137.194.105,56556,50001,,,64,0,32,
15.365694000,79.137.194.105,192.168.1.6,50001,56556,,,48,2576,32,
15.365704000,192.168.1.6,79.137.194.105,56556,50001,,,64,0,32,
15.366127000,192.168.1.6,79.137.194.105,55416,50001,,,64,149,32,
15.366156000,192.168.1.6,79.137.194.105,55416,50001,,,64,592,32,
15.366310000,79.137.194.105,192.168.1.6,50001,56556,,,48,9016,32,
15.366350000,192.168.1.6,79.137.194.105,56556,50001,,,64,0,32,
15.366391000,79.137.194.105,192.168.1.6,50001,56556,,,48,1288,32,
15.366398000,192.168.1.6,79.137.194.105,56556,50001,,,64,0,32,
15.366637000,79.137.194.105,192.168.1.6,50001,56556,,,48,3864,32,
15.366641000,192.168.1.6,79.137.194.105,56556,50001,,,64,0,32,
15.367315000,79.137.194.105,192.168.1.6,50001,56556,,,48,7728,32,
15.367328000,192.168.1.6,79.137.194.105,56556,50001,,,64,0,32,
15.367492000,79.137.194.105,192.168.1.6,50001,56556,,,48,323,32,
15.367551000,192.168.1.6,79.137.194.105,56556,50001,,,64,0,32,
15.387007000,192.168.1.6,79.137.194.105,56566,50001,,,64,0,40,
15.405845000,192.168.1.6,79.137.194.105,53914,50001,,,64,1203,32,
15.407089000,192.168.1.6,79.137.194.105,53914,50001,,,64,284,32,
15.414041000,79.137.194.105,192.168.1.6,50001,55416,,,48,0,32,
15.414603000,79.137.194.105,192.168.1.6,50001,55416,,,48,0,32,
15.418488000,192.168.1.6,79.137.194.105,53914,50001,,,64,2576,32,
15.418574000,192.168.1.6,79.137.194.105,53914,50001,,,64,289,32,
15.440615000,79.137.194.105,192.168.1.6,50001,56566,,,45,0,40,
15.440642000,192.168.1.6,79.137.194.105,56566,50001,,,64,0,32,
15.441426000,192.168.1.6,79.137.194.105,56566,50001,,,64,1631,32,
15.442922000,192.168.1.4,64.233.162.95,,,57986,443,128,,,37
15.458587000,79.137.194.105,192.168.1.6,50001,53914,,,46,0,32,
15.459290000,79.137.194.105,192.168.1.6,50001,53914,,,46,0,32,
15.468571000,64.233.162.95,192.168.1.4,,,443,57986,58,,,33
15.471095000,79.137.194.105,192.168.1.6,50001,53914,,,46,0,32,
15.474506000,79.137.194.105,192.168.1.6,50001,53914,,,46,138,32,
15.475060000,79.137.194.105,192.168.1.6,50001,53914,,,46,73,32,
15.475620000,192.168.1.6,79.137.194.105,53914,50001,,,64,0,32,
15.476073000,192.168.1.6,79.137.194.105,53914,50001,,,64,73,32,
15.484465000,79.137.194.105,192.168.1.6,50001,33390,,,46,0,32,
15.484543000,192.168.1.6,79.137.194.105,33390,50001,,,64,0,32,
15.494415000,79.137.194.105,192.168.1.6,50001,56566,,,45,0,32,
15.499654000,79.137.194.105,192.168.1.6,50001,53914,,,46,2267,32,
15.499681000,192.168.1.6,79.137.194.105,53914,50001,,,64,0,32,
15.504798000,79.137.194.105,192.168.1.6,50001,53914,,,46,65,32,
15.516739000,79.137.194.105,192.168.1.6,50001,56566,,,45,1288,32,
15.516752000,192.168.1.6,79.137.194.105,56566,50001,,,64,0,32,
15.516845000,79.137.194.105,192.168.1.6,50001,56566,,,45,1288,32,
15.516845000,79.137.194.105,192.168.1.6,50001,56566,,,45,75,32,
15.516845000,79.137.194.105,192.168.1.6,50001,56566,,,45,2020,32,
15.516850000,192.168.1.6,79.137.194.105,56566,50001,,,64,0,32,
15.516864000,192.168.1.6,79.137.194.105,56566,50001,,,64,0,32,
15.516888000,192.168.1.6,79.137.194.105,56566,50001,,,64,0,32,
15.520966000,192.168.1.6,79.137.194.105,56566,50001,,,64,98,32,
15.521937000,192.168.1.6,79.137.194.105,56566,50001,,,64,126,32,
15.522039000,192.168.1.6,79.137.194.105,56566,50001,,,64,438,32,
15.528649000,79.137.194.105,192.168.1.6,50001,53914,,,46,138,32,
15.528897000,192.168.1.6,79.137.194.105,53914,50001,,,64,0,32,
15.536498000,192.168.1.6,79.137.194.105,53914,50001,,,64,2576,32,
15.536550000,192.168.1.6,79.137.194.105,53914,50001,,,64,921,32,
15.537578000,79.137.194.105,192.168.1.6,50001,33390,,,46,0,32,
15.574733000,79.137.194.105,192.168.1.6,50001,56566,,,45,0,32,
15.577915000,79.137.194.105,192.168.1.6,50001,55416,,,48,169,32,
15.577934000,192.168.1.6,79.137.194.105,55416,50001,,,64,0,32,
15.580236000,79.137.194.105,192.168.1.6,50001,56566,,,45,648,32,
15.580461000,79.137.194.105,192.168.1.6,50001,56566,,,45,65,32,
15.580498000,192.168.1.6,79.137.194.105,56566,50001,,,64,0,32,
15.580958000,192.168.1.6,79.137.194.105,56566,50001,,,64,65,32,
15.581547000,79.137.194.105,192.168.1.6,50001,56566,,,45,1759,32,
15.581555000,192.168.1.6,79.137.194.105,56566,50001,,,64,0,32,
15.581614000,79.137.194.105,192.168.1.6,50001,56566,,,45,1288,32,
15.581713000,79.137.194.105,192.168.1.6,50001,56566,,,45,1288,32,
15.581719000,192.168.1.6,79.137.194.105,56566,50001,,,64,0,32,
15.585002000,79.137.194.105,192.168.1.6,50001,56566,,,45,1288,32,
15.585141000,79.137.194.105,192.168.1.6,50001,56566,,,45,986,32,
15.585144000,192.168.1.6,79.137.194.105,56566,50001,,,64,0,32,
15.586037000,192.168.1.6,79.137.194.105,56566,50001,,,64,73,32,
15.588963000,79.137.194.105,192.168.1.6,50001,53914,,,46,0,32,
15.629758000,79.137.194.105,192.168.1.6,50001,53914,,,46,1396,32,
15.629771000,192.168.1.6,79.137.194.105,53914,50001,,,64,0,32,
