scenario,label,src_port,dst_port,mean_src,mean_dst,qty_src,pld_src,var_data,var_src,frst_src,scd_src,frst_dst,scd_dst,max_src,min_src,max_dst,ttl_src,duration,flowPktsPerSecond,flowBytesPerSecond,mean_flowiat,std_flowiat,min_flowiat,max_flowiat,packet_size_mean,packet_size_std,total_fiat,total_biat,min_fiat,max_fiat,mean_fiat,min_biat,max_biat,mean_biat,min_active,mean_active,max_active,std_active,min_idle,mean_idle,max_idle,std_idle
1,Non-VPN,57476.0,46471.0,32.0,20.0,1,32.0,8.48528137423857,0.0,32.0,0.0,20.0,20.0,32.0,32.0,20.0,128,0.0494469999999864,40.44734766518792,1051.631039294886,0.0494469999999864,0.7068225242605047,0.0494469999999864,0.0494469999999864,26.0,8.48528137423857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0494469999999864,0.0494469999999864,0.0494469999999864,0.0,0.0,0.0,0.0,0.0
1,Non-VPN,56416.0,64472.0,32.0,0.0,3,96.0,0.0,0.0,32.0,32.0,0.0,0.0,32.0,32.0,0.0,128,3.020001000000036,0.993377154510864,31.78806894434765,1.510000500000018,0.7042776469550486,1.012000999999998,2.008000000000038,32.0,0.0,3.020001000000036,0.0,1.012000999999998,2.008000000000038,1.510000500000018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.012000999999998,1.510000500000018,2.008000000000038,0.7042776469550486
1,Non-VPN,56808.0,6881.0,32.0,0.0,3,96.0,0.0,0.0,32.0,32.0,0.0,0.0,32.0,32.0,0.0,128,3.029106000000013,0.9903912243414352,31.692519178925924,1.5145530000000065,0.7076413539131012,1.014175000000023,2.01493099999999,32.0,0.0,3.029106000000013,0.0,1.014175000000023,2.01493099999999,1.5145530000000065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.014175000000023,1.5145530000000065,2.01493099999999,0.7076413539131012
1,Non-VPN,58155.0,53.0,50.0,110.5,2,100.0,35.04639781775011,0.0,50.0,50.0,110.5,110.5,50.0,50.0,114.0,64,0.8647389999999859,4.625673180000052,371.21027269500416,0.2882463333333286,0.4952424023509437,5.199999998239946e-05,0.8600969999999961,80.25,35.04639781775011,5.199999998239946e-05,0.8600969999999961,5.199999998239946e-05,5.199999998239946e-05,5.199999998239946e-05,0.8600969999999961,0.8600969999999961,0.8600969999999961,5.199999998239946e-05,0.2882463333333286,0.8600969999999961,0.4952424023509437,0.0,0.0,0.0,0.0
1,Non-VPN,55459.0,51413.0,122.0,71.875,7,854.0,157.4971503899432,201.0099500024812,32.0,20.0,71.875,71.875,571.0,20.0,355.0,128,1.395412999999991,10.749505701896211,1024.0695765339792,0.0996723571428564,0.1449606687355143,0.0,0.4051709999999957,95.26666666666668,157.4971503899432,1.395412999999991,1.3381940000000014,0.000630000000001,0.5035179999999997,0.2325688333333317,0.0565330000000017,0.4051709999999957,0.1911705714285716,0.0,0.0996723571428564,0.4051709999999957,0.1449606687355143,0.0,0.0,0.0,0.0
1,Non-VPN,55843.0,55400.0,36.0,24.0,5,180.0,23.464258534448277,29.5296461204668,32.0,20.0,24.0,24.0,88.0,20.0,32.0,128,0.061474000000004,130.13631779287954,4099.294010475705,0.0087820000000005,0.0108373575500033,0.0,0.0210079999999948,31.5,23.464258534448277,0.041246000000001,0.0416260000000079,7.80000000020209e-05,0.0210079999999948,0.0103115000000002,0.0205400000000111,0.0210859999999968,0.0208130000000039,0.0,0.0087820000000005,0.0210079999999948,0.0108373575500033,0.0,0.0,0.0,0.0
1,Non-VPN,54468.0,25130.0,28.0,0.0,3,84.0,0.0,0.0,28.0,28.0,0.0,0.0,28.0,28.0,0.0,128,9.321252000000015,0.3218451770212837,9.011664956595943,4.660626000000008,1.9672983444815764,3.2695360000000164,6.051715999999999,28.0,0.0,9.321252000000015,0.0,3.2695360000000164,6.051715999999999,4.660626000000008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2695360000000164,4.660626000000008,6.051715999999999,1.9672983444815764
1,Non-VPN,54468.0,31575.0,28.0,0.0,3,84.0,0.0,0.0,28.0,28.0,0.0,0.0,28.0,28.0,0.0,128,9.129064999999969,0.3286207295051586,9.20138042614444,4.564532499999984,2.141462280221774,3.0502899999999613,6.078775000000007,28.0,0.0,9.129064999999969,0.0,3.0502899999999613,6.078775000000007,4.564532499999984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0502899999999613,4.564532499999984,6.078775000000007,2.141462280221774
1,Non-VPN,55221.0,58910.0,32.0,0.0,3,96.0,0.0,0.0,32.0,32.0,0.0,0.0,32.0,32.0,0.0,128,3.010520999999997,0.996505256066974,31.88816819414317,1.5052604999999986,0.7024052281984411,1.0085849999999963,2.0019360000000006,32.0,0.0,3.010520999999997,0.0,1.0085849999999963,2.0019360000000006,1.5052604999999986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0085849999999963,1.5052604999999986,2.0019360000000006,0.7024052281984411
1,Non-VPN,56977.0,61503.0,32.0,0.0,3,96.0,0.0,0.0,32.0,32.0,0.0,0.0,32.0,32.0,0.0,128,3.003393000000017,0.9988702777158978,31.96384888690873,1.5016965000000084,0.7028224211993429,1.0047260000000051,1.998667000000012,32.0,0.0,3.003393000000017,0.0,1.0047260000000051,1.998667000000012,1.5016965000000084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0047260000000051,1.5016965000000084,1.998667000000012,0.7028224211993429
1,Non-VPN,35044.0,443.0,174.42857142857142,129.46666666666667,14,2442.0,279.6061092942709,349.3384328403342,40.0,32.0,129.46666666666667,129.46666666666667,1277.0,32.0,800.0,64,0.0545600000000376,531.5249266858499,80351.90615830227,0.0019485714285727,0.0042859507042369,0.0,0.0152459999999905,151.17241379310346,279.6061092942709,0.0545600000000376,0.0393080000000054,2.599999999119973e-05,0.015765999999985,0.0041969230769259,0.0,0.0157660000000419,0.0028077142857146,0.0,0.0019485714285727,0.0152459999999905,0.0042859507042369,0.0,0.0,0.0,0.0
1,Non-VPN,50630.0,80.0,88.17391304347827,112.94736842105264,23,2028.0,166.696153024649,147.25353898322103,40.0,32.0,112.94736842105264,112.94736842105264,460.0,32.0,542.0,64,142.891769,0.2939287566661729,29.210919769633477,3.485165097560976,4.7469129673411725,6.999999996537554e-06,10.220776999999998,99.38095238095238,166.696153024649,142.891769,142.869317,0.0001749999999987,10.243542999999988,6.495080409090909,0.0030390000000011,10.243289000000004,7.937184277777778,6.999999996537554e-06,0.0410720384615359,0.6548790000000082,0.1255947855976471,2.9776999999999987,9.454926400000003,10.220776999999998,2.034628878261862
1,Non-VPN,54468.0,49653.0,28.0,0.0,2,56.0,0.0,0.0,28.0,28.0,0.0,0.0,28.0,28.0,0.0,128,3.450383999999985,0.5796456278489607,16.2300775797709,3.450383999999985,0.7068225242605047,3.450383999999985,3.450383999999985,28.0,0.0,3.450383999999985,0.0,3.450383999999985,3.450383999999985,3.450383999999985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.450383999999985,3.450383999999985,3.450383999999985,0.7036985265012268
1,Non-VPN,55649.0,21980.0,32.0,0.0,3,96.0,0.0,0.0,32.0,32.0,0.0,0.0,32.0,32.0,0.0,128,3.013204999999985,0.9956176230956788,31.85976393906172,1.5066024999999923,0.7038901524389218,1.0088769999999982,2.004327999999987,32.0,0.0,3.013204999999985,0.0,1.0088769999999982,2.004327999999987,1.5066024999999923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0088769999999982,1.5066024999999923,2.004327999999987,0.7038901524389218
1,Non-VPN,32950.0,443.0,102.95945945945944,2455.0,148,15238.0,1911.2233267784752,239.45891040814388,40.0,32.0,2455.0,2455.0,2248.0,32.0,11616.0,64,71.38529399999999,4.426682055830716,5991.121924916357,0.2266199809523809,3.312021760564354,0.0,58.15947,1353.4113924050632,1911.2233267784752,71.38529399999999,71.370206,8.999999977277184e-06,58.15947,0.4856142448979591,0.0,58.17425099999997,0.4273665029940119,0.0,0.0144664440894567,0.9659859999999868,0.0868789586472956,8.697827000000018,33.42864850000001,58.15947,34.97466317392812
1,Non-VPN,57170.0,2964.0,32.0,0.0,3,96.0,0.0,0.0,32.0,32.0,0.0,0.0,32.0,32.0,0.0,128,3.043247000000008,0.9857891916101428,31.54525413152457,1.521623500000004,0.7040174316595859,1.023807999999974,2.019439000000034,32.0,0.0,3.043247000000008,0.0,1.023807999999974,2.019439000000034,1.521623500000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.023807999999974,1.521623500000004,2.019439000000034,0.7040174316595859
1,Non-VPN,55682.0,6881.0,32.0,0.0,3,96.0,0.0,0.0,32.0,32.0,0.0,0.0,32.0,32.0,0.0,128,3.004927000000009,0.9983603595029068,31.94753150409301,1.5024635000000046,0.7044742226402045,1.0043249999999944,2.000602000000015,32.0,0.0,3.004927000000009,0.0,1.0043249999999944,2.000602000000015,1.5024635000000046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0043249999999944,1.5024635000000046,2.000602000000015,0.7044742226402045
1,Non-VPN,54468.0,39331.0,111.0,306.0,1,111.0,137.88582233137677,0.0,111.0,0.0,306.0,306.0,111.0,111.0,306.0,128,0.251137999999969,7.963749014487043,1660.4416695205484,0.251137999999969,0.7068225242605047,0.251137999999969,0.251137999999969,208.5,137.88582233137677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.251137999999969,0.251137999999969,0.251137999999969,0.0,0.0,0.0,0.0,0.0
1,Non-VPN,38719.0,53.0,38.0,60.0,2,76.0,13.613718571108093,0.0,38.0,38.0,60.0,60.0,38.0,38.0,66.0,64,0.0062489999999968,640.1024163869455,31365.01840296033,0.0020829999999989,0.002750473232016,3.399999999942338e-05,0.0052090000000077,49.0,13.613718571108093,3.399999999942338e-05,0.0010059999999896,3.399999999942338e-05,3.399999999942338e-05,3.399999999942338e-05,0.0010059999999896,0.0010059999999896,0.0010059999999896,3.399999999942338e-05,0.0020829999999989,0.0052090000000077,0.002750473232016,0.0,0.0,0.0,0.0
1,Non-VPN,39938.0,80.0,164.14814814814815,548.7931034482758,27,4432.0,596.3531070152593,206.8778353193951,40.0,32.0,548.7931034482758,548.7931034482758,477.0,32.0,2029.0,64,102.130357,0.548318850975915,199.22577965726683,1.856915581818182,3.804539883910357,1.1000000029071089e-05,10.206541000000016,363.3392857142857,596.3531070152593,102.09285900000005,102.09220599999998,0.0001290000000153,10.243965000000005,3.926648423076924,3.399999997100167e-05,10.243843000000028,3.6461502142857136,1.1000000029071089e-05,0.0163011190476173,0.0382920000000126,0.0186403084911168,1.139916000000028,7.80351615384616,10.206541000000016,3.868818612482275
1,Non-VPN,56409.0,53889.0,32.0,0.0,3,96.0,0.0,0.0,32.0,32.0,0.0,0.0,32.0,32.0,0.0,128,3.0219429999999647,0.9927387776672276,31.767640885351284,1.5109714999999824,0.7024518972460122,1.0142629999999713,2.007679999999993,32.0,0.0,3.0219429999999647,0.0,1.0142629999999713,2.007679999999993,1.5109714999999824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0142629999999713,1.5109714999999824,2.007679999999993,0.7024518972460122
1,Non-VPN,54468.0,15392.0,28.0,0.0,6,168.0,0.0,0.0,28.0,28.0,0.0,0.0,28.0,28.0,0.0,128,300.462751,0.0199691974463749,0.5591375284984994,60.09255019999999,123.97591702067976,3.079489000000009,281.852364,28.0,0.0,300.462751,0.0,3.079489000000009,281.852364,60.09255019999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.079489000000009,60.09255019999999,281.852364,123.97591702067976
1,Non-VPN,56242.0,33545.0,32.0,20.0,5,160.0,6.324555320336759,0.0,32.0,32.0,20.0,20.0,32.0,32.0,20.0,128,2.572778,3.886849156825813,101.05807807747114,0.2858642222222222,0.214559159016677,0.1048370000000034,0.519535999999988,26.0,6.324555320336759,2.467940999999996,2.467741999999987,0.608871999999991,0.6246539999999925,0.616985249999999,0.6086209999999994,0.624623999999983,0.6169354999999968,0.1048370000000034,0.2858642222222222,0.519535999999988,0.214559159016677,0.0,0.0,0.0,0.0
1,Non-VPN,57109.0,44473.0,36.0,24.0,5,180.0,23.464258534448277,29.5296461204668,32.0,20.0,24.0,24.0,88.0,20.0,32.0,128,0.0863999999999691,92.59259259262564,2916.6666666677074,0.0123428571428527,0.0152167802050784,0.0,0.0308519999999816,31.5,23.464258534448277,0.0592289999999593,0.0555479999999874,0.0001389999999901,0.0309379999999919,0.0148072499999898,0.0276579999999739,0.0278900000000135,0.0277739999999937,0.0,0.0123428571428527,0.0308519999999816,0.0152167802050784,0.0,0.0,0.0,0.0
1,Non-VPN,56308.0,41370.0,32.0,0.0,3,96.0,0.0,0.0,32.0,32.0,0.0,0.0,32.0,32.0,0.0,128,3.00571100000002,0.998099950394426,31.939198412621632,1.5028555000000097,0.7121251180125794,0.9993070000000444,2.006403999999975,32.0,0.0,3.00571100000002,0.0,0.9993070000000444,2.006403999999975,1.5028555000000097,0.0,0.0,0.0,0.9993070000000444,0.9993070000000444,0.9993070000000444,0.0,2.006403999999975,2.006403999999975,2.006403999999975,0.7036985265012268
1,Non-VPN,56803.0,9493.0,32.0,0.0,3,96.0,0.0,0.0,32.0,32.0,0.0,0.0,32.0,32.0,0.0,128,3.0294269999999983,0.9902862818612238,31.68916101955916,1.5147134999999992,0.7073974020736452,1.014507999999978,2.0149190000000203,32.0,0.0,3.0294269999999983,0.0,1.014507999999978,2.0149190000000203,1.5147134999999992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.014507999999978,1.5147134999999992,2.0149190000000203,0.7073974020736452
1,Non-VPN,55604.0,46819.0,32.0,0.0,3,96.0,0.0,0.0,32.0,32.0,0.0,0.0,32.0,32.0,0.0,128,3.0280949999999933,0.99072188950479,31.70310046415328,1.5140474999999969,0.7081639058244154,1.013300000000001,2.0147949999999923,32.0,0.0,3.0280949999999933,0.0,1.013300000000001,2.0147949999999923,1.5140474999999969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.013300000000001,1.5140474999999969,2.0147949999999923,0.7081639058244154
1,Non-VPN,55697.0,9999.0,32.0,20.0,5,160.0,6.324555320336759,0.0,32.0,32.0,20.0,20.0,32.0,32.0,20.0,128,2.936512999999991,3.4053995333921665,88.54038786819633,0.3262792222222212,0.1738010245825409,0.1794240000000115,0.5139639999999872,26.0,6.324555320336759,2.756512999999984,2.756647999999984,0.6788580000000195,0.6938119999999799,0.689128249999996,0.6790369999999939,0.693963999999994,0.6891619999999961,0.1794240000000115,0.3262792222222212,0.5139639999999872,0.1738010245825409,0.0,0.0,0.0,0.0
1,Non-VPN,57471.0,61602.0,32.0,20.0,5,160.0,6.324555320336759,0.0,32.0,32.0,20.0,20.0,32.0,32.0,20.0,128,2.1253150000000005,4.705184878476836,122.33480684039776,0.2361461111111111,0.2596702873999132,0.0168090000000233,0.51099099999999,26.0,6.324555320336759,2.1081009999999765,2.107983999999988,0.526206000000002,0.5278000000000134,0.5270252499999941,0.525890000000004,0.5279749999999694,0.5269959999999969,0.0168090000000233,0.2361461111111111,0.51099099999999,0.2596702873999132,0.0,0.0,0.0,0.0
1,Non-VPN,35906.0,123.0,56.0,56.0,1,56.0,0.0,0.0,56.0,0.0,56.0,56.0,56.0,56.0,56.0,64,0.0051119999999968,391.236306729502,21909.23317685211,0.0051119999999968,0.7068225242605047,0.0051119999999968,0.0051119999999968,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0051119999999968,0.0051119999999968,0.0051119999999968,0.0,0.0,0.0,0.0,0.0
1,Non-VPN,55879.0,443.0,277.1111111111111,564.2727272727273,18,4988.0,801.4628359068819,753.4614154521541,32.0,20.0,564.2727272727273,564.2727272727273,2784.0,20.0,2940.0,128,57.72643600000001,0.5023694863129953,193.9319448025511,2.061658428571429,6.0168728053638585,0.0,29.957143,386.0344827586207,801.4628359068819,57.72643600000001,30.02321900000001,0.0,29.957143,3.3956727058823533,0.0,30.000695000000007,3.002321900000001,0.0,0.0455380454545465,0.6219790000000103,0.1446931962936247,1.2132759999999791,9.45409983333333,29.957143,10.580372079922814
1,Non-VPN,56304.0,33991.0,32.0,0.0,3,96.0,0.0,0.0,32.0,32.0,0.0,0.0,32.0,32.0,0.0,128,3.0071800000000053,0.9976123810347218,31.9235961931111,1.5035900000000026,0.7110241527542782,1.000820000000033,2.0063599999999724,32.0,0.0,3.0071800000000053,0.0,1.000820000000033,2.0063599999999724,1.5035900000000026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.000820000000033,1.5035900000000026,2.0063599999999724,0.7110241527542782
1,Non-VPN,57473.0,26375.0,32.0,0.0,3,96.0,0.0,0.0,32.0,32.0,0.0,0.0,32.0,32.0,0.0,128,3.0012380000000007,0.9995875035568652,31.98680011381969,1.5006190000000004,0.699694887906173,1.0058599999999842,1.9953780000000163,32.0,0.0,3.0012380000000007,0.0,1.0058599999999842,1.9953780000000163,1.5006190000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0058599999999842,1.5006190000000004,1.9953780000000163,0.699694887906173
1,Non-VPN,48700.0,53.0,46.0,85.0,2,92.0,29.32007276025533,0.0,46.0,46.0,85.0,85.0,46.0,46.0,108.0,64,0.8573650000000015,4.665457535588685,305.5874685810589,0.2857883333333338,0.4909573864209876,6.100000000230921e-05,0.852690999999993,65.5,29.32007276025533,6.100000000230921e-05,0.852690999999993,6.100000000230921e-05,6.100000000230921e-05,6.100000000230921e-05,0.852690999999993,0.852690999999993,0.852690999999993,6.100000000230921e-05,0.2857883333333338,0.852690999999993,0.4909573864209876,0.0,0.0,0.0,0.0
1,Non-VPN,54468.0,20483.0,106.11111111111111,83.85714285714286,9,955.0,177.44177448767056,210.04073678958355,28.0,96.0,83.85714285714286,83.85714285714286,663.0,28.0,401.0,128,15.395848,1.039241229193741,100.1568734635468,1.0263898666666669,2.2434801522010046,0.0,8.075311999999997,96.375,177.44177448767056,15.395848,0.866455000000002,0.000236000000001,8.075311999999997,1.924481,0.0,0.7783949999999891,0.144409166666667,0.0,0.1059022499999997,0.7783949999999891,0.2364736976702488,2.0230729999999824,4.708340333333335,8.075311999999997,3.083170418067148
1,Non-VPN,55608.0,25904.0,32.0,0.0,3,96.0,0.0,0.0,32.0,32.0,0.0,0.0,32.0,32.0,0.0,128,3.027259000000001,0.9909954846942396,31.711855510215667,1.5136295000000004,0.7087536328799231,1.012465000000006,2.014793999999995,32.0,0.0,3.027259000000001,0.0,1.012465000000006,2.014793999999995,1.5136295000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.012465000000006,1.5136295000000004,2.014793999999995,0.7087536328799231
1,Non-VPN,56316.0,37152.0,32.0,0.0,3,96.0,0.0,0.0,32.0,32.0,0.0,0.0,32.0,32.0,0.0,128,3.019978999999978,0.9933843910835214,31.788300514672684,1.509989499999989,0.7043794703315236,1.01191799999998,2.008060999999998,32.0,0.0,3.019978999999978,0.0,1.01191799999998,2.008060999999998,1.509989499999989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01191799999998,1.509989499999989,2.008060999999998,0.7043794703315236
1,Non-VPN,56542.0,443.0,218.125,871.25,16,3490.0,582.1281910105632,329.8387232168675,1365.0,50.0,871.25,871.25,1365.0,39.0,1365.0,64,1.1239709999999974,35.58810681058505,21708.745154456883,0.0288197692307691,0.1256364621392461,0.0,0.7827819999999974,610.0,582.1281910105632,1.1010359999999937,1.1000700000000023,5.1000000013345925e-05,0.7827819999999974,0.0734023999999995,0.0,0.8065909999999974,0.0478291304347827,0.0,0.0288197692307691,0.7827819999999974,0.1256364621392461,0.0,0.0,0.0,0.0
1,Non-VPN,54468.0,15438.0,28.0,0.0,3,84.0,0.0,0.0,28.0,28.0,0.0,0.0,28.0,28.0,0.0,128,9.309687999999994,0.3222449560071188,9.022858768199326,4.654843999999997,2.077738524208012,3.185660999999982,6.124027000000012,28.0,0.0,9.309687999999994,0.0,3.185660999999982,6.124027000000012,4.654843999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.185660999999982,4.654843999999997,6.124027000000012,2.077738524208012
1,Non-VPN,56439.0,53777.0,32.0,20.0,5,160.0,6.324555320336759,0.0,32.0,32.0,20.0,20.0,32.0,32.0,20.0,128,2.9827510000000075,3.352609721696506,87.16785276410916,0.3314167777777786,0.1626210164160576,0.1939899999999852,0.504523000000006,26.0,6.324555320336759,2.788611000000003,2.7877530000000093,0.6941540000000259,0.6985129999999913,0.6971527500000008,0.6938940000000002,0.6986630000000105,0.6969382500000023,0.1939899999999852,0.3314167777777786,0.504523000000006,0.1626210164160576,0.0,0.0,0.0,0.0
1,Non-VPN,55838.0,53177.0,32.0,0.0,3,96.0,0.0,0.0,32.0,32.0,0.0,0.0,32.0,32.0,0.0,128,3.016124000000019,0.9946540659468844,31.828930110300306,1.5080620000000096,0.7043221946822112,1.0100310000000263,2.006092999999993,32.0,0.0,3.016124000000019,0.0,1.0100310000000263,2.006092999999993,1.5080620000000096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0100310000000263,1.5080620000000096,2.006092999999993,0.7043221946822112
1,Non-VPN,56365.0,7059.0,32.0,0.0,3,96.0,0.0,0.0,32.0,32.0,0.0,0.0,32.0,32.0,0.0,128,3.0383809999999585,0.9873679436515832,31.595774196850662,1.5191904999999792,0.7080210702546447,1.018543999999963,2.0198369999999954,32.0,0.0,3.0383809999999585,0.0,1.018543999999963,2.0198369999999954,1.5191904999999792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.018543999999963,1.5191904999999792,2.0198369999999954,0.7080210702546447
1,Non-VPN,56236.0,49480.0,32.0,0.0,3,96.0,0.0,0.0,32.0,32.0,0.0,0.0,32.0,32.0,0.0,128,3.037054000000012,0.9877993608279564,31.609579546494604,1.518527000000006,0.7243050323185954,1.0063659999999857,2.0306880000000262,32.0,0.0,3.037054000000012,0.0,1.0063659999999857,2.0306880000000262,1.518527000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0063659999999857,1.518527000000006,2.0306880000000262,0.7243050323185954
1,Non-VPN,55478.0,58848.0,32.0,0.0,3,96.0,0.0,0.0,32.0,32.0,0.0,0.0,32.0,32.0,0.0,128,3.015664000000001,0.9948057873821484,31.833785196228742,1.5078320000000005,0.7043377510314083,1.0097900000000095,2.0058739999999915,32.0,0.0,3.015664000000001,0.0,1.0097900000000095,2.0058739999999915,1.5078320000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0097900000000095,1.5078320000000005,2.0058739999999915,0.7043377510314083
1,Non-VPN,54468.0,14064.0,28.0,0.0,3,84.0,0.0,0.0,28.0,28.0,0.0,0.0,28.0,28.0,0.0,128,9.354962,0.3206854287596251,8.979192005269505,4.677480999999999,1.9792951181311988,3.277908,6.077053999999999,28.0,0.0,9.354962,0.0,3.277908,6.077053999999999,4.677480999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.277908,4.677480999999999,6.077053999999999,1.9792951181311988
1,Non-VPN,55510.0,39171.0,32.0,0.0,3,96.0,0.0,0.0,32.0,32.0,0.0,0.0,32.0,32.0,0.0,128,3.0163380000000046,0.9945834982684286,31.82667194458972,1.5081690000000023,0.6997472138079592,1.0133730000000014,2.002965000000003,32.0,0.0,3.0163380000000046,0.0,1.0133730000000014,2.002965000000003,1.5081690000000023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0133730000000014,1.5081690000000023,2.002965000000003,0.6997472138079592
1,Non-VPN,54468.0,40374.0,28.0,0.0,3,84.0,0.0,0.0,28.0,28.0,0.0,0.0,28.0,28.0,0.0,128,9.295805,0.3227262189772698,9.036334131363557,4.647902500000001,1.9803253727113848,3.247601000000003,6.048203999999998,28.0,0.0,9.295805,0.0,3.247601000000003,6.048203999999998,4.647902500000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.247601000000003,4.647902500000001,6.048203999999998,1.9803253727113848
1,Non-VPN,55961.0,50001.0,261.4,176.6,5,1307.0,425.1462493464259,533.1039298298222,32.0,20.0,176.6,176.6,1215.0,20.0,791.0,128,0.2416600000000244,41.38045187453029,9062.318960522134,0.0268511111111138,0.0342545481266425,0.0,0.092283999999978,219.0,425.1462493464259,0.1926120000000253,0.1919050000000197,0.0001290000000153,0.1422759999999812,0.0481530000000063,0.0002120000000047,0.092283999999978,0.0479762500000049,0.0,0.0268511111111138,0.092283999999978,0.0342545481266425,0.0,0.0,0.0,0.0
1,Non-VPN,55837.0,10001.0,32.0,0.0,3,96.0,0.0,0.0,32.0,32.0,0.0,0.0,32.0,32.0,0.0,128,3.016410000000008,0.9945597581230644,31.825912259938058,1.5082050000000038,0.7041341042784283,1.0103070000000116,2.006102999999996,32.0,0.0,3.016410000000008,0.0,1.0103070000000116,2.006102999999996,1.5082050000000038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0103070000000116,1.5082050000000038,2.006102999999996,0.7041341042784283
1,Non-VPN,56356.0,39626.0,32.0,0.0,3,96.0,0.0,0.0,32.0,32.0,0.0,0.0,32.0,32.0,0.0,128,3.040459999999996,0.9866928030626958,31.574169698006266,1.520229999999998,0.7061719860218075,1.020891000000006,2.01956899999999,32.0,0.0,3.040459999999996,0.0,1.020891000000006,2.01956899999999,1.520229999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.020891000000006,1.520229999999998,2.01956899999999,0.7061719860218075
1,Non-VPN,44878.0,80.0,34.0,36.0,4,136.0,4.1311822359545785,4.0,40.0,32.0,36.0,36.0,40.0,32.0,40.0,64,5.521782000000002,1.0866057370609703,37.6689988847803,1.1043564000000003,2.438659635191076,1.100000000064938e-05,5.46669399999999,34.666666666666664,4.1311822359545785,5.521782000000002,5.494780999999989,0.026974000000024,5.46669399999999,1.8405940000000005,5.494780999999989,5.494780999999989,5.494780999999989,1.100000000064938e-05,0.013772000000003,0.0280759999999986,0.0158807511787158,5.46669399999999,5.46669399999999,5.46669399999999,0.7036985265012268
1,Non-VPN,54468.0,62870.0,28.0,0.0,3,84.0,0.0,0.0,28.0,28.0,0.0,0.0,28.0,28.0,0.0,128,9.370891,0.3201403153659561,8.963928830246772,4.6854455,1.930827898028332,3.320143999999999,6.050747000000001,28.0,0.0,9.370891,0.0,3.320143999999999,6.050747000000001,4.6854455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.320143999999999,4.6854455,6.050747000000001,1.930827898028332
1,Non-VPN,35728.0,53.0,61.0,83.0,2,122.0,13.613718571108093,0.0,61.0,61.0,83.0,83.0,61.0,61.0,89.0,64,0.0059109999999691,676.7044493352878,48722.72035214072,0.001970333333323,0.0023556844723867,7.299999998622297e-05,0.0046070000000213,72.0,13.613718571108093,7.299999998622297e-05,0.0012309999999615,7.299999998622297e-05,7.299999998622297e-05,7.299999998622297e-05,0.0012309999999615,0.0012309999999615,0.0012309999999615,7.299999998622297e-05,0.001970333333323,0.0046070000000213,0.0023556844723867,0.0,0.0,0.0,0.0
1,Non-VPN,39924.0,80.0,152.1153846153846,531.7777777777778,26,3955.0,589.4764170846736,201.1087918362749,40.0,32.0,531.7777777777778,531.7777777777778,477.0,32.0,2030.0,64,103.41936299999998,0.5124765659212194,177.07515757953377,1.988833903846153,3.8594872364716384,1.999999994950485e-06,10.207659999999976,345.52830188679246,589.4764170846736,103.37325699999997,103.372889,7.299999998622297e-05,10.241085999999996,4.134930279999999,5.799999996725092e-05,10.25411600000001,3.9758803461538457,1.999999994950485e-06,0.0209615263157939,0.0474700000000325,0.0232521090420815,1.1283219999999687,7.330201785714272,10.207659999999976,4.048541498422821
